"sp","mean_baseline","mean_current","per_change","p.yr","mu.psi","r","case","actual.change"
"8",0.503454641350211,0.718786919831224,42.7709391860039,"1","0","5","all",11.6188025167665
"9",0.618066239316239,0.663931623931624,7.42078788612126,"1","0","5","all",-4.66487214883599
"1",0.654761904761905,0.502857142857143,-23.2,"-0.5","0","6","all",-0.468886429595543
"10",0.661037234042553,0.618882978723404,-6.3769865218266,"-0.5","0","6","all",-4.25130712673955
"11",0.62869618696187,0.604366543665437,-3.86985698354626,"-0.5","0","6","all",6.79006154503258
"12",0.653092998955068,0.51012539184953,-21.8908497464041,"-0.5","0","6","all",-1.19206352245494
"13",0.70349131121643,0.518988941548183,-26.226673553255,"-0.5","0","6","all",-13.9750739885598
"14",0.633406432748538,0.526454678362573,-16.8851702250433,"-0.5","0","6","all",3.34200448908459
"15",0.725684931506849,0.558573059360731,-23.0281579361334,"-0.5","0","6","all",-3.4177200855834
"16",0.64687619047619,0.476914285714286,-26.2742557639646,"-0.5","0","6","all",-19.6742338809782
"17",0.657392857142857,0.471142857142857,-28.3316129733254,"-0.5","0","6","all",-5.17945947554293
"18",0.621915836101883,0.526478405315615,-15.3457148453498,"-0.5","0","6","all",-9.91551525359894
"19",0.616067251461988,0.524956140350877,-14.7891501934075,"-0.5","0","6","all",7.46612136688683
"2",0.651431924882629,0.525164319248826,-19.3830852942236,"-0.5","0","6","all",-5.69521929883397
"20",0.712748917748918,0.607305194805195,-14.7939506210331,"-0.5","0","6","all",3.48832625460028
"21",0.659974651457541,0.525082382762991,-20.4390075280381,"-0.5","0","6","all",11.2556132700348
"22",0.702481481481481,0.571,-18.7167185110982,"-0.5","0","6","all",2.439865842737
"23",0.551406727828746,0.537889908256881,-2.45133381398702,"-0.5","0","6","all",11.8801174744982
"24",0.677982276755283,0.525944103612815,-22.4250955157852,"-0.5","0","6","all",-3.85302105085004
"25",0.67922335600907,0.571967120181406,-15.7910111421775,"-0.5","0","6","all",-0.375536808443135
"26",0.633684210526316,0.575350877192983,-9.20542635658913,"-0.5","0","6","all",5.089843873393
"27",0.753123287671233,0.563324200913242,-25.2015957898311,"-0.5","0","6","all",4.64824858649497
"28",0.639559748427673,0.599308176100629,-6.29363752581375,"-0.5","0","6","all",7.80057921735127
"29",0.62256712508186,0.558808120497708,-10.2413060400143,"-0.5","0","6","all",-7.05413224392267
"3",0.670243445692884,0.511132958801498,-23.7392081808276,"-0.5","0","6","all",3.73799931258258
"30",0.521739130434783,0.609130434782609,16.75,"-0.5","0","6","all",10.8467416464452
"31",0.568152610441767,0.535863453815261,-5.68318371386159,"-0.5","0","6","all",7.98007672672359
"32",0.578886414253898,0.58162583518931,0.473222530009232,"-0.5","0","6","all",12.9242815667646
"33",0.692658884565499,0.52662775616083,-23.9701145981574,"-0.5","0","6","all",0.559389804131667
"34",0.604784946236559,0.569910394265233,-5.76643849823688,"-0.5","0","6","all",16.485686152325
"35",0.684561403508772,0.697675438596491,1.91568426447976,"-0.5","0","6","all",-5.182256650776
"36",0.649149519890261,0.501440329218107,-22.7542632546542,"-0.5","0","6","all",-3.7051805071295
"37",0.665580315691736,0.587465181058496,-11.7363949611484,"-0.5","0","6","all",-4.91499241195606
"38",0.702444444444444,0.5835,-16.9329326162607,"-0.5","0","6","all",-2.67034470086012
"39",0.606995670995671,0.549930735930736,-9.40120956238945,"-0.5","0","6","all",23.2195645003361
"4",0.566488549618321,0.51498727735369,-9.09131743251135,"-0.5","0","6","all",-8.91648164947516
"40",0.623322368421053,0.57531798245614,-7.7013738631766,"-0.5","0","6","all",17.1529038352962
"41",0.64460244648318,0.561781345565749,-12.848400028465,"-0.5","0","6","all",6.63802212345327
"42",0.637251243781095,0.615317164179104,-3.44198301942033,"-0.5","0","6","all",22.4050307213844
"43",0.707902298850575,0.520488505747126,-26.474528110412,"-0.5","0","6","all",8.4154558415013
"44",0.746083333333333,0.632216666666667,-15.2619233776388,"-0.5","0","6","all",1.2932626772783
"45",0.658549382716049,0.566697530864197,-13.9476027557763,"-0.5","0","6","all",10.5170633149751
"46",0.584761904761905,0.496923076923077,-15.0212979203207,"-0.5","0","6","all",25.6815622591288
"47",0.618582375478927,0.539367816091954,-12.8058222359864,"-0.5","0","6","all",7.56864537330172
"48",0.667511904761905,0.636630952380952,-4.6262773982986,"-0.5","0","6","all",8.69872392761972
"49",0.585193171608266,0.511374663072776,-12.6143830989375,"-0.5","0","6","all",6.49203076102413
"5",0.623932002956393,0.57709534368071,-7.50669288540357,"-0.5","0","6","all",6.74853056429847
"50",0.752894514767932,0.625814345991561,-16.8788809433074,"-0.5","0","6","all",-4.5389789103889
"51",0.647692307692308,0.556051282051282,-14.1488519398258,"-0.5","0","6","all",-0.661563744785727
"52",0.609541511771995,0.57729863692689,-5.289693027038,"-0.5","0","6","all",10.6474637686295
"53",0.687708333333333,0.439166666666667,-36.1405634656165,"-0.5","0","6","all",-2.85802563639824
"54",0.643422222222222,0.4966,-22.8189542032189,"-0.5","0","6","all",10.552096862984
"55",0.671418439716312,0.533262411347518,-20.5767402556248,"-0.5","0","6","all",4.61734578149961
"56",0.615378250591017,0.530508274231678,-13.7915138011179,"-0.5","0","6","all",-4.41753133095102
"57",0.71115548455804,0.5459797657082,-23.2263861330538,"-0.5","0","6","all",-7.95732201144377
"58",0.586292714377821,0.641534493874919,9.42221831218248,"-0.5","0","6","all",7.02924542332246
"59",0.519764705882353,0.649816993464052,25.0213771943061,"-0.5","0","6","all",32.236383900173
"6",0.686442307692308,0.465897435897436,-32.1286828220573,"-0.5","0","6","all",0.437516743156994
"60",0.560350448247759,0.602143439282804,7.45836666424259,"-0.5","0","6","all",18.4612571254205
"61",0.580896196002579,0.628510638297872,8.1967213114754,"-0.5","0","6","all",22.8000408846471
"62",0.664417670682731,0.496385542168675,-25.2901353965184,"-0.5","0","6","all",12.0566573281904
"63",0.602165898617512,0.61505376344086,2.14025152419581,"-0.5","0","6","all",29.1025398649327
"64",0.567365591397849,0.536586021505376,-5.4249976310054,"-0.5","0","6","all",20.3881551002961
"65",0.654262295081967,0.414426229508197,-36.6574793284891,"-0.5","0","6","all",-8.15434631462142
"66",0.635423143350604,0.544179620034542,-14.3594900926857,"-0.5","0","6","all",8.73046276082892
"7",0.59432162982228,0.578916341569137,-2.59207935234483,"-0.5","0","6","all",3.31652377541422
"8",0.619960505529226,0.514020537124803,-17.0881802081873,"-0.5","0","6","all",-7.42559690476656
"9",0.6633,0.607088888888889,-8.47446270331842,"-0.5","0","6","all",15.0388455996462
"1",0.677855855855856,0.523423423423423,-22.7824885037612,"-1","0","6","all",3.75879683108812
"10",0.602708333333333,0.532916666666667,-11.5796750777739,"-1","0","6","all",-2.08843172905636
"11",0.681819571865443,0.523165137614679,-23.2692695835483,"-1","0","6","all",-0.462688796158781
"12",0.716256313131313,0.575574494949495,-19.6412674628707,"-1","0","6","all",4.93789857623571
"13",0.763404255319149,0.473900709219858,-37.9227053140097,"-1","0","6","all",-2.41375994202287
"14",0.6950167000668,0.489031396125584,-29.6374610741609,"-1","0","6","all",0.530222998893595
"15",0.606434852118305,0.568505195843325,-6.25453107493574,"-1","0","6","all",18.1122279595697
"16",0.655682137834037,0.51337552742616,-21.7035972457582,"-1","0","6","all",0.18504701871774
"17",0.664564719358534,0.597777777777778,-10.04972723277,"-1","0","6","all",7.77481973781399
"18",0.695449735449735,0.587671957671958,-15.4975654290931,"-1","0","6","all",1.69199991252555
"19",0.721959378733572,0.533703703703704,-26.0756602899318,"-1","0","6","all",2.68862124202484
"2",0.643138888888889,0.457111111111111,-28.9249773247527,"-1","0","6","all",6.6663063234366
"20",0.7128165374677,0.468010335917313,-34.3435075763068,"-1","0","6","all",-6.17435241063417
"21",0.680998116760829,0.498568738229755,-26.7885290782888,"-1","0","6","all",-4.61694333160475
"22",0.655070921985816,0.496170212765957,-24.2570237644129,"-1","0","6","all",10.6000311553464
"23",0.674584022038567,0.618892561983471,-8.25567434680693,"-1","0","6","all",15.1285154700654
"24",0.657995570321152,0.456987818383167,-30.5484962216201,"-1","0","6","all",-4.15266130560071
"25",0.71516323024055,0.420378006872852,-41.219292449997,"-1","0","6","all",-6.38513388903391
"26",0.682577030812325,0.47047619047619,-31.0735390676297,"-1","0","6","all",-9.51229859212112
"27",0.652497175141243,0.583039548022599,-10.6448931527725,"-1","0","6","all",-4.79234943210181
"28",0.660313725490196,0.534705882352941,-19.0224492219979,"-1","0","6","all",3.16692636570413
"29",0.623849206349206,0.516357142857143,-17.2304560778576,"-1","0","6","all",-3.81536247702515
"3",0.632282157676349,0.499308437067773,-21.0307564422278,"-1","0","6","all",25.9258062438836
"30",0.667654320987654,0.704197530864198,5.47337278106509,"-1","0","6","all",-0.390191361566148
"31",0.608270042194093,0.510337552742616,-16.100166481687,"-1","0","6","all",0.0630879836069111
"32",0.649118165784833,0.45852733686067,-29.3614997962233,"-1","0","6","all",4.29212634499139
"33",0.691552795031056,0.427888198757764,-38.1264594934435,"-1","0","6","all",-21.098558188587
"34",0.654039548022599,0.426779661016949,-34.7471170042759,"-1","0","6","all",-12.8034759634158
"35",0.735,0.335,-54.421768707483,"-1","0","6","all",-4.98512565893637
"36",0.678389937106918,0.538930817610063,-20.5573685381592,"-1","0","6","all",7.76637107670828
"37",0.67981220657277,0.493392018779343,-27.4223066298343,"-1","0","6","all",0.845621489180136
"38",0.724963503649635,0.371800486618005,-48.7145925627601,"-1","0","6","all",-8.81847191048058
"39",0.650375722543353,0.462485549132948,-28.8894814024797,"-1","0","6","all",-0.235194036698499
"4",0.681986863711002,0.490049261083744,-28.1438855849565,"-1","0","6","all",4.21177542525869
"40",0.624861788617886,0.533138211382114,-14.6790184496084,"-1","0","6","all",13.2726143509685
"41",0.752003454231434,0.495152561888313,-34.1555468791867,"-1","0","6","all",-5.18547285641505
"42",0.679260700389105,0.527243839169909,-22.379752152909,"-1","0","6","all",2.78864653325711
"43",0.719166666666667,0.403166666666667,-43.9397450753187,"-1","0","6","all",5.55974084175714
"44",0.716283891547049,0.455518341307815,-36.4053349958807,"-1","0","6","all",10.562029498455
"45",0.668357487922705,0.438405797101449,-34.4054933140585,"-1","0","6","all",-4.33172271840344
"46",0.639859943977591,0.579971988795518,-9.35954121612747,"-1","0","6","all",13.3712082037567
"47",0.690914205344585,0.493867791842475,-28.519664522433,"-1","0","6","all",-4.06570623039474
"48",0.775050946142649,0.38566229985444,-50.240393644593,"-1","0","6","all",-26.0094153501404
"49",0.705370616955171,0.54317798490901,-22.9939592247672,"-1","0","6","all",-4.81188388392019
"5",0.63420704845815,0.539977973568282,-14.8577779321363,"-1","0","6","all",3.66847715016701
"50",0.658220211161388,0.456365007541478,-30.666819431714,"-1","0","6","all",-15.8200613722963
"51",0.759090909090909,0.399191919191919,-47.4118429807053,"-1","0","6","all",24.9074421524729
"52",0.677168234064786,0.52760710553814,-22.086258776329,"-1","0","6","all",-1.8570920786906
"53",0.661309523809524,0.487321428571429,-26.3096309630963,"-1","0","6","all",-0.81763688399914
"54",0.692817109144543,0.534882005899705,-22.7960743405786,"-1","0","6","all",-16.6119014143438
"55",0.649583333333333,0.507348484848485,-21.8963204851595,"-1","0","6","all",1.96707494558973
"56",0.74825,0.435402777777778,-41.8105208449345,"-1","0","6","all",-10.413121572834
"57",0.631030850263356,0.55163280662152,-12.5822760660116,"-1","0","6","all",21.0756967298412
"58",0.639137777777778,0.511564444444444,-19.9602241909239,"-1","0","6","all",-2.85626235435564
"59",0.694504881450488,0.484002789400279,-30.3096634267813,"-1","0","6","all",1.76856714591269
"6",0.74290676416819,0.579305301645338,-22.0218027905603,"-1","0","6","all",4.20976096822239
"60",0.691052984574111,0.505828303152247,-26.8032532318801,"-1","0","6","all",-3.41760908277266
"61",0.698745387453874,0.520442804428044,-25.5175327418673,"-1","0","6","all",-9.00621953851531
"62",0.643253968253968,0.537460317460317,-16.4466378778532,"-1","0","6","all",8.46074974228946
"63",0.748350168350168,0.487272727272727,-34.8870691982363,"-1","0","6","all",-20.6066518049355
"64",0.735833333333333,0.404974747474747,-44.9637942276674,"-1","0","6","all",-4.718018240095
"65",0.649234567901235,0.532222222222222,-18.0231231459649,"-1","0","6","all",-0.221829528503825
"66",0.695196581196581,0.484051282051282,-30.3720278344685,"-1","0","6","all",0.423624670695533
"7",0.724827004219409,0.415080168776371,-42.7338983840171,"-1","0","6","all",-9.11461078250408
"8",0.616144668158091,0.548150633855332,-11.0354009077156,"-1","0","6","all",13.3509550222795
"9",0.726775700934579,0.414657320872274,-42.9456267815427,"-1","0","6","all",-18.4044978015627
"1",0.578005464480874,0.544754098360656,-5.75277712124794,"0","0","6","all",1.2901339656555
"10",0.516505376344086,0.644612903225806,24.8027479962527,"0","0","6","all",8.86200465306424
"11",0.592252604166667,0.568671875,-3.98153237330988,"0","0","6","all",-2.8968519096774
"12",0.572183372183372,0.592657342657343,3.57821835958718,"0","0","6","all",-6.41736403908804
"13",0.571456140350877,0.554701754385965,-2.93187609369724,"0","0","6","all",-2.09952381913131
"14",0.571081560283688,0.631317966903073,10.547776501392,"0","0","6","all",7.03395528956874
"15",0.640881763527054,0.562618570474282,-12.2117990410673,"0","0","6","all",-6.55931715039911
"16",0.676132958801498,0.633717228464419,-6.27328246389055,"0","0","6","all",-3.28672232166167
"17",0.646305285868393,0.640129449838188,-0.955560191946594,"0","0","6","all",-4.21314003338949
"18",0.630601001669449,0.699799666110184,10.9734466417812,"0","0","6","all",16.1439473218306
"19",0.669569444444444,0.478513888888889,-28.534091144807,"0","0","6","all",3.46860608813478
"2",0.631057347670251,0.549641577060932,-12.9014852469259,"0","0","6","all",10.3871217186046
"20",0.638839506172839,0.617024691358025,-3.41475669616974,"0","0","6","all",-3.49229641270303
"21",0.56424321959755,0.638022747156605,13.0758376878111,"0","0","6","all",-4.35026836036123
"22",0.618003766478343,0.511600753295669,-17.2172111165285,"0","0","6","all",-7.68676808795132
"23",0.547966226138032,0.616123348017621,12.4381975801589,"0","0","6","all",7.55983196976516
"24",0.510939476061427,0.652339656729901,27.67454606531,"0","0","6","all",16.8866050913704
"25",0.635930348258706,0.664154228855721,4.43820312622241,"0","0","6","all",10.4343049875729
"26",0.611791277258567,0.513909657320872,-15.9991852738244,"0","0","6","all",-14.604561778136
"27",0.674713375796178,0.570053078556263,-15.5118159791057,"0","0","6","all",-2.37804003105881
"28",0.608123456790123,0.571185185185185,-6.07414024117909,"0","0","6","all",-6.77195747598237
"29",0.553921911421911,0.684172494172494,23.5142499447677,"0","0","6","all",18.5121823317124
"3",0.60367816091954,0.577662835249042,-4.3094694084793,"0","0","6","all",-12.2711427226018
"30",0.697575757575758,0.606363636363636,-13.0755864465682,"0","0","6","all",7.36430209241447
"31",0.527309941520468,0.579239766081871,9.84806476655207,"0","0","6","all",-0.319762741521769
"32",0.666584896584897,0.610731120731121,-8.37909411688304,"0","0","6","all",-10.4480706113325
"33",0.594464500601685,0.630782190132371,6.10931174089069,"0","0","6","all",-0.024236367085517
"34",0.590759075907591,0.611798679867987,3.56145251396647,"0","0","6","all",0.623492928508483
"35",0.588627450980392,0.588692810457516,0.0111037086386815,"0","0","6","all",-2.61036614207611
"36",0.634015927189989,0.601524459613197,-5.12470841557511,"0","0","6","all",-2.99830309674343
"37",0.595362811791383,0.584943310657596,-1.75010950086647,"0","0","6","all",-4.67133944867479
"38",0.596986111111111,0.656444444444444,9.95975152967453,"0","0","6","all",-0.622813148623286
"39",0.558040621266428,0.61320788530466,9.88588678598956,"0","0","6","all",8.73487502456227
"4",0.576202898550725,0.470173913043478,-18.4013280346094,"0","0","6","all",-5.86539449715416
"40",0.690803652968036,0.619479452054794,-10.324815250585,"0","0","6","all",-12.0345931785993
"41",0.60868320610687,0.610127226463104,0.237236766473332,"0","0","6","all",3.79794966781107
"42",0.641267954432888,0.637424467558197,-0.59935739001482,"0","0","6","all",2.01069195722633
"43",0.613176470588235,0.588862745098039,-3.96520849322077,"0","0","6","all",6.24020481233929
"44",0.667818740399386,0.479124423963134,-28.2553191489362,"0","0","6","all",-9.22389885680822
